Length,Date,Diameter,Degree,Thickness,Criteria,Original Thickness,Thickness_Difference
2,01/01/2022,20,139,3.613558332483513,Pass,6,2.386441667516487
0,01/01/2021,20,97,4.387160569652104,Pass,6,1.612839430347896
33,01/01/2020,20,251,5.787552842581675,Pass,6,0.2124471574183246
48,01/01/2023,20,105,2.7858174937825693,Pass,6,3.2141825062174307
4,01/01/2025,20,163,0.2316491787084542,Fail,6,5.768350821291546
9,01/01/2022,20,141,3.224361886338034,Pass,6,2.775638113661966
14,01/01/2023,20,134,2.412132481040026,Warn,6,3.587867518959974
49,01/01/2024,20,157,1.4952556662883456,Warn,6,4.504744333711654
18,01/01/2024,20,335,1.7309312622643604,Warn,6,4.26906873773564
49,01/01/2021,20,55,4.150930023031153,Pass,6,1.8490699769688472
18,01/01/2021,20,273,4.059025184419928,Pass,6,1.940974815580072
41,01/01/2024,20,201,1.1416929194316543,Warn,6,4.858307080568346
14,01/01/2023,20,84,2.9805042969158078,Pass,6,3.0194957030841927
15,01/01/2024,20,148,1.9541534878891191,Warn,6,4.045846512110881
11,01/01/2021,20,334,4.278863429903604,Pass,6,1.7211365700963963
40,01/01/2020,20,238,5.226537144925863,Pass,6,0.7734628550741371
44,01/01/2020,20,75,5.664710780800427,Pass,6,0.3352892191995726
21,01/01/2022,20,316,3.976840615889702,Pass,6,2.023159384110298
28,01/01/2021,20,203,4.787716369960554,Pass,6,1.2122836300394455
15,01/01/2021,20,90,4.592865253689034,Pass,6,1.407134746310966
47,01/01/2023,20,191,2.974023649711458,Pass,6,3.025976350288542
45,01/01/2020,20,247,5.408755988412913,Pass,6,0.5912440115870874
13,01/01/2025,20,84,0.6144649639682598,Fail,6,5.38553503603174
11,01/01/2022,20,302,3.7069139004034337,Pass,6,2.2930860995965663
27,01/01/2025,20,65,0.046458369670173,Fail,6,5.953541630329827
24,01/01/2024,20,237,1.830882081720368,Warn,6,4.169117918279632
28,01/01/2024,20,62,1.7771075049344258,Warn,6,4.222892495065574
33,01/01/2022,20,114,3.6667961250023335,Pass,6,2.3332038749976665
41,01/01/2022,20,315,3.413081418375272,Pass,6,2.5869185816247287
9,01/01/2025,20,228,0.0911591484854223,Fail,6,5.908840851514578
13,01/01/2022,20,154,3.149123697376327,Pass,6,2.850876302623673
15,01/01/2021,20,112,4.452246323927269,Pass,6,1.5477536760727313
37,01/01/2021,20,193,4.454419238937082,Pass,6,1.5455807610629178
15,01/01/2021,20,89,4.188849599643885,Pass,6,1.811150400356115
15,01/01/2024,20,30,1.5828325743913974,Warn,6,4.417167425608603
31,01/01/2021,20,232,4.643897166446508,Pass,6,1.356102833553492
10,01/01/2023,20,95,2.931398568311306,Pass,6,3.068601431688694
0,01/01/2022,20,326,3.667664461546464,Pass,6,2.3323355384535365
33,01/01/2020,20,69,5.425111043005156,Pass,6,0.5748889569948439
40,01/01/2024,20,172,1.0920224652976651,Warn,6,4.907977534702335
20,01/01/2021,20,265,4.742597238810776,Pass,6,1.2574027611892244
47,01/01/2022,20,170,3.783154707697591,Pass,6,2.216845292302409
27,01/01/2023,20,329,2.451421301358396,Warn,6,3.548578698641604
34,01/01/2023,20,349,2.104766789661716,Warn,6,3.895233210338284
4,01/01/2022,20,140,3.866142697979952,Pass,6,2.133857302020048
17,01/01/2020,20,107,5.868852535131328,Pass,6,0.1311474648686719
48,01/01/2023,20,78,2.5621183915215493,Pass,6,3.4378816084784507
4,01/01/2021,20,59,4.535484628899972,Pass,6,1.4645153711000285
16,01/01/2022,20,78,3.305139577960686,Pass,6,2.694860422039314
1,01/01/2023,20,327,2.5028545031608798,Pass,6,3.4971454968391207
1,01/01/2021,20,354,4.670386958540655,Pass,6,1.3296130414593446
32,01/01/2023,20,220,2.926314487024744,Pass,6,3.0736855129752563
34,01/01/2020,20,114,5.437215335365044,Pass,6,0.5627846646349557
6,01/01/2023,20,98,2.1098036394738537,Warn,6,3.890196360526146
5,01/01/2024,20,113,1.7339623405832685,Warn,6,4.266037659416732
2,01/01/2022,20,193,3.44852368425013,Pass,6,2.55147631574987
45,01/01/2023,20,72,2.963783300145032,Pass,6,3.036216699854968
3,01/01/2021,20,241,4.157891183464622,Pass,6,1.8421088165353776
29,01/01/2022,20,358,3.780263904119512,Pass,6,2.2197360958804886
2,01/01/2020,20,293,5.455347496088374,Pass,6,0.5446525039116263
6,01/01/2025,20,294,0.0151786767448616,Fail,6,5.984821323255138
22,01/01/2024,20,111,1.3593339151578645,Warn,6,4.640666084842136
12,01/01/2023,20,338,2.985286053447912,Pass,6,3.014713946552088
23,01/01/2022,20,142,3.695638401592752,Pass,6,2.3043615984072483
30,01/01/2021,20,119,4.249178091305221,Pass,6,1.7508219086947792
47,01/01/2022,20,68,3.985142000609213,Pass,6,2.014857999390787
21,01/01/2021,20,76,4.840084405223217,Pass,6,1.1599155947767832
38,01/01/2025,20,209,0.7329733120427608,Fail,6,5.267026687957239
22,01/01/2024,20,33,1.457528301616863,Warn,6,4.542471698383137
42,01/01/2023,20,174,2.981410380823772,Pass,6,3.018589619176228
15,01/01/2023,20,181,2.086888953231413,Warn,6,3.913111046768587
20,01/01/2022,20,333,3.300671735753169,Pass,6,2.699328264246831
33,01/01/2021,20,270,4.142260340208468,Pass,6,1.857739659791532
40,01/01/2024,20,14,1.576170786054841,Warn,6,4.423829213945159
7,01/01/2025,20,271,0.5938412251210279,Fail,6,5.406158774878972
19,01/01/2021,20,301,4.079983848706032,Pass,6,1.920016151293968
9,01/01/2020,20,145,5.851642018961671,Pass,6,0.1483579810383295
21,01/01/2020,20,44,5.954544995856875,Pass,6,0.0454550041431254
34,01/01/2025,20,13,0.8035272753511702,Fail,6,5.19647272464883
23,01/01/2024,20,137,1.8688890282098976,Warn,6,4.131110971790102
37,01/01/2021,20,246,4.426463100082747,Pass,6,1.5735368999172534
38,01/01/2020,20,219,5.585145687811931,Pass,6,0.4148543121880692
10,01/01/2020,20,198,5.266721783880055,Pass,6,0.7332782161199454
18,01/01/2024,20,348,1.6484992554253317,Warn,6,4.351500744574668
4,01/01/2020,20,79,5.032637518472748,Pass,6,0.9673624815272523
22,01/01/2020,20,323,5.471514965237704,Pass,6,0.528485034762296
28,01/01/2021,20,297,4.765666066942594,Pass,6,1.234333933057406
30,01/01/2020,20,309,5.236581776290001,Pass,6,0.7634182237099987
30,01/01/2024,20,227,1.8734839441358977,Warn,6,4.126516055864102
42,01/01/2025,20,71,0.5760053363902369,Fail,6,5.423994663609763
1,01/01/2021,20,305,4.60543523440259,Pass,6,1.3945647655974105
3,01/01/2021,20,308,4.545316762726197,Pass,6,1.4546832372738034
3,01/01/2024,20,126,1.7337490450344308,Warn,6,4.266250954965569
36,01/01/2024,20,348,1.1753753332242614,Warn,6,4.824624666775739
18,01/01/2024,20,318,1.99722569989789,Warn,6,4.00277430010211
2,01/01/2020,20,123,5.489086686515224,Pass,6,0.5109133134847763
29,01/01/2022,20,263,3.129935286871522,Pass,6,2.870064713128478
30,01/01/2024,20,10,1.4504199917923597,Warn,6,4.5495800082076405
41,01/01/2022,20,275,3.5878854706516075,Pass,6,2.4121145293483925
16,01/01/2023,20,147,2.4930479372871908,Warn,6,3.506952062712809
19,01/01/2022,20,64,3.4319717654698207,Pass,6,2.5680282345301797
11,01/01/2023,20,179,2.4497816094269504,Warn,6,3.5502183905730496
28,01/01/2020,20,315,5.59787519463205,Pass,6,0.4021248053679498
49,01/01/2020,20,324,5.689413450978008,Pass,6,0.3105865490219921
30,01/01/2024,20,125,1.8360255307825568,Warn,6,4.163974469217443
24,01/01/2021,20,158,4.283347862353861,Pass,6,1.7166521376461388
40,01/01/2025,20,160,0.2728382493079619,Fail,6,5.727161750692038
18,01/01/2023,20,24,2.2629036534893565,Warn,6,3.737096346510644
17,01/01/2021,20,214,4.066711234125298,Pass,6,1.9332887658747024
8,01/01/2022,20,93,3.908284344742417,Pass,6,2.091715655257583
6,01/01/2020,20,54,5.644729575969649,Pass,6,0.3552704240303512
26,01/01/2021,20,33,4.444052235062124,Pass,6,1.5559477649378763
25,01/01/2023,20,227,2.6567356818929646,Pass,6,3.3432643181070354
16,01/01/2021,20,242,4.25578653609836,Pass,6,1.74421346390164
39,01/01/2021,20,34,4.052495338444822,Pass,6,1.947504661555178
39,01/01/2020,20,183,5.809950543492642,Pass,6,0.1900494565073582
27,01/01/2025,20,36,0.3906066589164849,Fail,6,5.609393341083515
26,01/01/2021,20,90,4.422487952639644,Pass,6,1.577512047360356
20,01/01/2023,20,15,2.6794473468416005,Pass,6,3.3205526531583995
44,01/01/2025,20,228,0.9577132785841052,Fail,6,5.042286721415895
34,01/01/2023,20,217,2.12253086626931,Warn,6,3.87746913373069
26,01/01/2020,20,110,5.355170442913756,Pass,6,0.6448295570862443
48,01/01/2024,20,151,1.0446656316746932,Warn,6,4.955334368325307
22,01/01/2020,20,351,5.174714252450964,Pass,6,0.825285747549036
43,01/01/2020,20,248,5.983260139438614,Pass,6,0.0167398605613859
49,01/01/2023,20,214,2.943261871266168,Pass,6,3.056738128733832
13,01/01/2021,20,211,4.073669070664836,Pass,6,1.9263309293351645
21,01/01/2021,20,221,4.115216693979653,Pass,6,1.8847833060203476
22,01/01/2021,20,226,4.857563889850154,Pass,6,1.1424361101498457
2,01/01/2025,20,293,0.4553474960883736,Fail,6,5.544652503911626
39,01/01/2021,20,123,4.959994244661438,Pass,6,1.0400057553385622
4,01/01/2022,20,351,3.743363915424319,Pass,6,2.256636084575681
4,01/01/2021,20,168,4.983254907289197,Pass,6,1.0167450927108028
2,01/01/2021,20,103,4.880444534322567,Pass,6,1.1195554656774327
34,01/01/2023,20,287,2.178060010106836,Warn,6,3.821939989893164
23,01/01/2021,20,259,4.245682973290268,Pass,6,1.7543170267097317
48,01/01/2020,20,59,5.561811368641584,Pass,6,0.4381886313584155
2,01/01/2021,20,83,4.3641966531515415,Pass,6,1.6358033468484583
3,01/01/2022,20,254,3.911550054800729,Pass,6,2.0884499451992715
25,01/01/2025,20,265,0.0109742799199272,Fail,6,5.989025720080073
11,01/01/2025,20,310,0.192751806106556,Fail,6,5.807248193893444
10,01/01/2020,20,319,5.954138996136873,Pass,6,0.045861003863127
45,01/01/2025,20,229,0.792052690759272,Fail,6,5.207947309240728
7,01/01/2021,20,26,4.039459439846164,Pass,6,1.960540560153836
31,01/01/2022,20,180,3.345453091766144,Pass,6,2.654546908233856
36,01/01/2023,20,79,2.0220988149333667,Warn,6,3.977901185066633
48,01/01/2020,20,203,5.540583483283944,Pass,6,0.4594165167160557
45,01/01/2023,20,311,2.0752565071493034,Warn,6,3.924743492850697
42,01/01/2021,20,356,4.269530609001821,Pass,6,1.730469390998179
20,01/01/2022,20,246,3.804838882871141,Pass,6,2.195161117128859
33,01/01/2024,20,167,1.116250597862913,Warn,6,4.883749402137087
17,01/01/2021,20,231,4.8485997350366326,Pass,6,1.1514002649633674
8,01/01/2020,20,117,5.723709543450458,Pass,6,0.2762904565495416
13,01/01/2020,20,95,5.863089807540175,Pass,6,0.1369101924598252
31,01/01/2020,20,50,5.769064103922761,Pass,6,0.2309358960772387
1,01/01/2021,20,271,4.095257151322715,Pass,6,1.9047428486772848
42,01/01/2021,20,320,4.361429389594569,Pass,6,1.6385706104054307
27,01/01/2025,20,100,0.1567072228436634,Fail,6,5.8432927771563365
43,01/01/2024,20,110,1.713877334297332,Warn,6,4.286122665702668
26,01/01/2023,20,88,2.802537914325529,Pass,6,3.197462085674471
45,01/01/2024,20,225,1.015607611622363,Warn,6,4.984392388377637
34,01/01/2024,20,169,1.8405509056976248,Warn,6,4.159449094302375
27,01/01/2022,20,106,3.562113705230232,Pass,6,2.4378862947697684
22,01/01/2021,20,15,4.266486065191843,Pass,6,1.7335139348081574
31,01/01/2022,20,89,3.191814877490877,Pass,6,2.8081851225091228
2,01/01/2023,20,221,2.208212261025428,Warn,6,3.791787738974573
42,01/01/2020,20,44,5.586084738946252,Pass,6,0.4139152610537477
39,01/01/2020,20,65,5.04025444402975,Pass,6,0.95974555597025
32,01/01/2020,20,226,5.480510938968723,Pass,6,0.519489061031277
36,01/01/2021,20,261,4.231078302391556,Pass,6,1.7689216976084436
34,01/01/2024,20,94,1.0272687178631417,Warn,6,4.972731282136858
17,01/01/2022,20,190,3.50477065421102,Pass,6,2.49522934578898
42,01/01/2024,20,289,1.582306211988568,Warn,6,4.417693788011432
20,01/01/2023,20,288,2.360537950570058,Warn,6,3.639462049429942
41,01/01/2025,20,347,0.8148083847152785,Fail,6,5.1851916152847215
16,01/01/2022,20,354,3.024174779209112,Pass,6,2.975825220790888
22,01/01/2022,20,211,3.4385413486284726,Pass,6,2.5614586513715274
41,01/01/2024,20,292,1.2612639976547593,Warn,6,4.738736002345241
40,01/01/2022,20,75,3.4467537743496437,Pass,6,2.5532462256503567
23,01/01/2023,20,224,2.299475429452124,Warn,6,3.700524570547876
37,01/01/2023,20,47,2.460720557413934,Warn,6,3.539279442586066
33,01/01/2024,20,252,1.777162899303848,Warn,6,4.222837100696152
12,01/01/2023,20,202,2.720105598050421,Pass,6,3.279894401949579
24,01/01/2022,20,136,3.0504093056987625,Pass,6,2.949590694301237
7,01/01/2022,20,354,3.3561288793009663,Pass,6,2.6438711206990337
6,01/01/2022,20,121,3.640572185392193,Pass,6,2.359427814607807
17,01/01/2020,20,91,5.962744819039741,Pass,6,0.0372551809602592
44,01/01/2022,20,234,3.139573153614412,Pass,6,2.8604268463855886
9,01/01/2024,20,300,1.780130040709743,Warn,6,4.219869959290257
26,01/01/2020,20,348,5.0430934133374885,Pass,6,0.9569065866625116
6,01/01/2023,20,69,2.3095150091767707,Warn,6,3.690484990823229
40,01/01/2024,20,230,1.048173140536056,Warn,6,4.951826859463944
3,01/01/2021,20,192,4.9772002816291,Pass,6,1.0227997183708997
25,01/01/2020,20,306,5.332932855771446,Pass,6,0.6670671442285538
29,01/01/2020,20,222,5.7765074674065815,Pass,6,0.2234925325934185
33,01/01/2025,20,47,0.5627828963758859,Fail,6,5.437217103624114
48,01/01/2023,20,192,2.283395634800941,Warn,6,3.716604365199059
18,01/01/2023,20,134,2.675451286442491,Pass,6,3.324548713557509
34,01/01/2020,20,81,5.512100330788701,Pass,6,0.4878996692112993
37,01/01/2023,20,276,2.3217725413972863,Warn,6,3.6782274586027137
46,01/01/2025,20,20,0.319594545380955,Fail,6,5.680405454619045
44,01/01/2025,20,141,0.4559905584645216,Fail,6,5.544009441535478
4,01/01/2020,20,100,5.619954532649859,Pass,6,0.3800454673501408
45,01/01/2021,20,269,4.588008046238383,Pass,6,1.4119919537616168
40,01/01/2024,20,95,1.887555420919666,Warn,6,4.112444579080334
31,01/01/2021,20,241,4.515063193510336,Pass,6,1.4849368064896638
12,01/01/2022,20,45,3.1417848894793217,Pass,6,2.8582151105206783
32,01/01/2024,20,103,1.2176162320377362,Warn,6,4.782383767962264
14,01/01/2021,20,297,4.902239079435872,Pass,6,1.097760920564128
19,01/01/2022,20,169,3.9247898913416392,Pass,6,2.0752101086583608
31,01/01/2022,20,282,3.481394986132509,Pass,6,2.518605013867491
28,01/01/2024,20,114,1.4516500255130849,Warn,6,4.548349974486915
47,01/01/2024,20,18,1.7615462271597444,Warn,6,4.238453772840256
21,01/01/2020,20,265,5.04051007819377,Pass,6,0.95948992180623
2,01/01/2022,20,126,3.4023454308544103,Pass,6,2.5976545691455897
5,01/01/2020,20,245,5.055099823626669,Pass,6,0.9449001763733308
17,01/01/2025,20,15,0.0127191102787094,Fail,6,5.987280889721291
24,01/01/2020,20,239,5.9361198131894914,Pass,6,0.0638801868105085
11,01/01/2020,20,191,5.296669441127428,Pass,6,0.7033305588725725
48,01/01/2025,20,292,0.1006485079931724,Fail,6,5.899351492006828
38,01/01/2024,20,46,1.359621868001616,Warn,6,4.640378131998384
22,01/01/2025,20,28,0.3960753765178708,Fail,6,5.603924623482129
1,01/01/2024,20,97,1.2550112480103677,Warn,6,4.7449887519896325
45,01/01/2021,20,213,4.836443430400763,Pass,6,1.163556569599237
42,01/01/2020,20,213,5.984311582877175,Pass,6,0.015688417122825
27,01/01/2020,20,121,5.944713278589336,Pass,6,0.0552867214106642
27,01/01/2025,20,272,0.8367402250336848,Fail,6,5.163259774966315
14,01/01/2020,20,236,5.66989578786612,Pass,6,0.3301042121338797
8,01/01/2021,20,265,4.486204039637398,Pass,6,1.513795960362602
7,01/01/2021,20,173,4.585611821296849,Pass,6,1.4143881787031507
46,01/01/2023,20,2,2.3869066527206506,Warn,6,3.613093347279349
43,01/01/2022,20,286,3.4332484303593143,Pass,6,2.5667515696406857
0,01/01/2023,20,79,2.529921678464793,Pass,6,3.4700783215352065
30,01/01/2021,20,175,4.451009242064326,Pass,6,1.548990757935674
12,01/01/2022,20,308,3.244039962899185,Pass,6,2.755960037100815
5,01/01/2023,20,274,2.142500697472575,Warn,6,3.857499302527425
46,01/01/2020,20,290,5.186134368930254,Pass,6,0.8138656310697456
30,01/01/2020,20,2,5.244083946451695,Pass,6,0.7559160535483054
5,01/01/2021,20,215,4.1506358382163135,Pass,6,1.8493641617836865
35,01/01/2021,20,138,4.180303385453981,Pass,6,1.819696614546019
39,01/01/2024,20,42,1.7947146934140097,Warn,6,4.20528530658599
45,01/01/2022,20,29,3.58402100182034,Pass,6,2.41597899817966
16,01/01/2022,20,219,3.0922665005061294,Pass,6,2.9077334994938706
27,01/01/2024,20,189,1.839676245013456,Warn,6,4.160323754986544
6,01/01/2023,20,237,2.151573952782094,Warn,6,3.848426047217906
14,01/01/2021,20,257,4.361243570910166,Pass,6,1.6387564290898338
19,01/01/2025,20,237,0.9045632911281674,Fail,6,5.095436708871833
15,01/01/2020,20,263,5.157973960531577,Pass,6,0.8420260394684229
40,01/01/2020,20,34,5.69961510662634,Pass,6,0.3003848933736597
45,01/01/2025,20,359,0.9662758659372396,Fail,6,5.03372413406276
34,01/01/2021,20,38,4.811529564706421,Pass,6,1.1884704352935789
47,01/01/2020,20,158,5.789169947484328,Pass,6,0.2108300525156723
44,01/01/2021,20,339,4.528098198567745,Pass,6,1.471901801432255
42,01/01/2023,20,179,2.8597416515364,Pass,6,3.1402583484636004
6,01/01/2020,20,240,5.0976081648018825,Pass,6,0.9023918351981176
14,01/01/2024,20,69,1.748373484105236,Warn,6,4.251626515894764
45,01/01/2022,20,275,3.201386605584432,Pass,6,2.798613394415568
29,01/01/2020,20,207,5.662642984286534,Pass,6,0.337357015713466
41,01/01/2023,20,340,2.513078176024835,Pass,6,3.486921823975165
17,01/01/2020,20,136,5.170003375147538,Pass,6,0.8299966248524617
33,01/01/2022,20,138,3.4830125163667702,Pass,6,2.5169874836332298
20,01/01/2022,20,149,3.602198386539529,Pass,6,2.397801613460471
23,01/01/2022,20,206,3.65761266560205,Pass,6,2.3423873343979498
15,01/01/2020,20,139,5.632972472574183,Pass,6,0.367027527425817
37,01/01/2022,20,157,3.2111271939150337,Pass,6,2.7888728060849663
33,01/01/2022,20,44,3.346044893911028,Pass,6,2.653955106088972
38,01/01/2023,20,115,2.592171530542686,Pass,6,3.407828469457314
27,01/01/2021,20,80,4.354148998434509,Pass,6,1.6458510015654912
1,01/01/2025,20,2,0.3550837146960148,Fail,6,5.644916285303985
22,01/01/2021,20,55,4.098933168613079,Pass,6,1.9010668313869208
1,01/01/2025,20,156,0.2107261518780143,Fail,6,5.789273848121986
48,01/01/2024,20,100,1.4600681518264,Warn,6,4.5399318481736
46,01/01/2024,20,272,1.8666192862106603,Warn,6,4.13338071378934
18,01/01/2023,20,302,2.241971881024053,Warn,6,3.758028118975947
43,01/01/2024,20,317,1.986899749524296,Warn,6,4.013100250475704
39,01/01/2020,20,53,5.362605205892737,Pass,6,0.6373947941072631
23,01/01/2023,20,31,2.94440728518548,Pass,6,3.0555927148145203
25,01/01/2024,20,47,1.7392335445622384,Warn,6,4.260766455437762
26,01/01/2023,20,261,2.5156813217589624,Pass,6,3.4843186782410376
30,01/01/2021,20,144,4.622086763285255,Pass,6,1.377913236714745
7,01/01/2022,20,108,3.029337176759862,Pass,6,2.970662823240138
1,01/01/2025,20,106,0.3113539622276313,Fail,6,5.688646037772369
43,01/01/2025,20,254,0.4315576351569623,Fail,6,5.568442364843038
21,01/01/2020,20,346,5.953721902038886,Pass,6,0.0462780979611139
26,01/01/2020,20,20,5.255689632879779,Pass,6,0.7443103671202209
21,01/01/2020,20,255,5.417761782805571,Pass,6,0.5822382171944289
32,01/01/2025,20,83,0.0555292071652013,Fail,6,5.944470792834799
13,01/01/2021,20,195,4.129864540883514,Pass,6,1.8701354591164856
47,01/01/2021,20,75,4.664164829975594,Pass,6,1.3358351700244064
33,01/01/2021,20,16,4.701812285067311,Pass,6,1.2981877149326886
8,01/01/2025,20,340,0.969690251426318,Fail,6,5.030309748573682
0,01/01/2022,20,119,3.4310685959793075,Pass,6,2.5689314040206925
29,01/01/2023,20,277,2.493532531292127,Warn,6,3.506467468707873
8,01/01/2020,20,199,5.592627303928091,Pass,6,0.407372696071909
2,01/01/2024,20,226,1.0068826294866842,Warn,6,4.993117370513316
19,01/01/2020,20,195,5.618667419498459,Pass,6,0.3813325805015406
13,01/01/2021,20,199,4.895419402253026,Pass,6,1.104580597746974
43,01/01/2020,20,203,5.572030250857318,Pass,6,0.4279697491426821
9,01/01/2023,20,278,2.549354045716175,Pass,6,3.450645954283825
17,01/01/2021,20,238,4.933617587213203,Pass,6,1.066382412786797
1,01/01/2024,20,325,1.5756429507499288,Warn,6,4.424357049250071
36,01/01/2023,20,214,2.5221836801268145,Pass,6,3.477816319873185
38,01/01/2020,20,267,5.023279759868576,Pass,6,0.9767202401314244
2,01/01/2023,20,315,2.0108805216138874,Warn,6,3.9891194783861126
17,01/01/2022,20,84,3.62173642282582,Pass,6,2.37826357717418
32,01/01/2023,20,187,2.021945452285843,Warn,6,3.978054547714157
36,01/01/2024,20,224,1.7424827183990157,Warn,6,4.257517281600984
27,01/01/2024,20,336,1.0916730532767511,Warn,6,4.908326946723249
8,01/01/2020,20,325,5.951055961391432,Pass,6,0.0489440386085684
33,01/01/2025,20,186,0.4573065167556436,Fail,6,5.542693483244356
34,01/01/2020,20,46,5.0374689250717655,Pass,6,0.9625310749282344
25,01/01/2020,20,260,5.422415152605351,Pass,6,0.5775848473946494
